E_Q9BLI1	ensembl134518/low_complexity	TRASDJ PROTEIN (FRAGMENT).
BTSAT1	Satellite/Centromeric  
TNR1	DNA/Rice  Transposable DNA element Tnr1.
autorepeat_3794	ciona_repeat
TNR2	SINE/Rice  Tnr2 short interspersed element.
autorepeat_3795	ciona_repeat
TNR3	DNA/Rice  transposon Tnr3.
E_Q9NL35	ensembl16760/trans	PROTEASE-LIKE PROTEIN (FRAGMENT).
autorepeat_3796	ciona_repeat
tRNA-Phe-TTY	tRNA
autorepeat_3797	ciona_repeat
autorepeat_3798	ciona_repeat
autorepeat_3799	ciona_repeat
drr1040	Waterman
drr1041	Waterman
drr1042	Waterman
drr1043	Waterman
drr1044	Waterman
GC_rich	Low_complexity
drr1045	Waterman
drr1046	Waterman
drr1047	Waterman
drr1048	Waterman
drr1049	Waterman
autorepeat_680	ciona_repeat
autorepeat_681	ciona_repeat
autorepeat_682	ciona_repeat
autorepeat_683	ciona_repeat
autorepeat_684	ciona_repeat
autorepeat_685	ciona_repeat
MER93B	LTR/ERV1
autorepeat_686	ciona_repeat
autorepeat_687	ciona_repeat
autorepeat_688	ciona_repeat
autorepeat_689	ciona_repeat
POLY_A	Simple_repeat
LOOPERN4_DR	DNA
E_Q963W7	ensembl15800/trans	REVERSE TRANSCRIPTASE (FRAGMENT).
POLY_G	Simple_repeat
drr1050	Waterman
drr1051	Waterman
drr1052	Waterman
drr1053	Waterman
drr1054	Waterman
drr1055	Waterman
drr1056	Waterman
drr1057	Waterman
DMCS182	DNA
drr1058	Waterman
(CTAAA)n	Simple_repeat
drr1059	Waterman
autorepeat_690	ciona_repeat
autorepeat_691	ciona_repeat
autorepeat_692	ciona_repeat
autorepeat_693	ciona_repeat
MER93a	LTR/ERV1 mer4 group 20-21%
autorepeat_694	ciona_repeat
MER93b	LTR/ERV1 mer4 group 18%
autorepeat_695	ciona_repeat
HERVK_9	LTR/Retroviral  7% div
autorepeat_696	ciona_repeat
autorepeat_697	ciona_repeat
autorepeat_698	ciona_repeat
autorepeat_699	ciona_repeat
LTR2_FR	LTR Only 7 copies, no association with a nic full retrotransposon. Darn. 1-3% divergence, max
drr1060	Waterman
drr1061	Waterman
drr1062	Waterman
drr1063	Waterman
drr1064	Waterman
drr1065	Waterman
drr1066	Waterman
E_Q9NBJ0	ensembl9040/trans	REVERSE TRANSCRIPTASE (FRAGMENT).
drr1067	Waterman
drr1068	Waterman
E_Q9WMZ5	ensembl31341/trans	(CLONE L85-15) ORF (FRAGMENT).
drr1069	Waterman
110657..83432	DNA
L1_RN	LINE/L1
Xist_RNA	miscRNA M97168.1 HUMXIST Homo sapiens X (inactive)-specific transcript complete exon
E_Q963Y6	ensembl7721/trans	REVERSE TRANSCRIPTASE (FRAGMENT).
drr1070	Waterman
drr1071	Waterman
39073..177766,130807	DNA
ISAT_RN	Satellite
drr1072	Waterman
gi|3095128|gb|AF054216.1|AF054216	DNA
drr1073	Waterman
CANDYSTRIPE1	DNA/Sorghum
drr1074	Waterman
drr1075	Waterman
drr1076	Waterman
drr1077	Waterman
drr1078	Waterman
drr1079	Waterman
MERVL	LTR/ERVL  
MER96B	DNA/MER1_type?  8bp duplication 20% div
Catch_I	LTR/PAO (unchanged)
PRIMA4_LTR	LTR/ERV1
drr1080	Waterman
drr1081	Waterman
drr1082	Waterman
drr1083	Waterman
drr1084	Waterman
drr1085	Waterman
drr1086	Waterman
drr1087	Waterman
drr1088	Waterman
gi|159630|gb|M35461.1|MSQRTR1J	DNA
drr1089	Waterman
acrocentrix	Satellite
PB1D10	SINE/Alu
drr1090	Waterman
drr1091	Waterman
drr1092	Waterman
drr1093	Waterman
drr1094	Waterman
drr1095	Waterman
drr1096	Waterman
drr1097	Waterman
ATGP2I	LTR/Gypsy 
drr1098	Waterman
drr1099	Waterman
MER97a	DNA/MER1_type?  24% div
MER97b	DNA/MER1_type?  24% div
MER97c	DNA/MER1_type?  24% div (MER108 in Repbase)
HERVFH19	LTR/ERV1 LTR19
9158..5372	DNA
L1MD_5end	LINE/L1
D-repeat	SINE/Artiodactyls  
E_Q963Y0	ensembl14183/trans	REVERSE TRANSCRIPTASE (FRAGMENT).
tRNA-Tyr-TAC	tRNA 
(CGA)n	Simple_repeat
LTR3B1	LTR/ERVK HERVK3 LTR  9-10% div
ATGP3I	LTR/Gypsy 
HERVFH21	LTR/ERV1  LTR21  < 9% div
tRNA-Tyr-TAT	tRNA 
ID_B1	SINE/B4 (ancestral? looks like perfect ID-D1F chimaera)
ATCOPIA34_LTR	LTR/Copia
CEREBA_LTR	LTR/Barley gypsy
TNR11_OS	DNA
G2_DM	LINE/Jockey
Expander	LINE/RTE (unchanged)
TURMOIL1	DNA/Harbinger
TURMOIL2	DNA/Harbinger
DM35403	DNA
DM35404	DNA
LTR3B_	LTR/ERVK HERVK3 LTR  9-10% div
autorepeat_8300	ciona_repeat
autorepeat_8301	ciona_repeat
autorepeat_8302	ciona_repeat
autorepeat_8303	ciona_repeat
autorepeat_8304	ciona_repeat
autorepeat_8305	ciona_repeat
autorepeat_8306	ciona_repeat
autorepeat_8307	ciona_repeat
autorepeat_8308	ciona_repeat
ATCOPIA95_I	LTR/Copia
E_Q20400	ensembl6580/trans	F44E8.1 PROTEIN.
autorepeat_8309	ciona_repeat
ATGP5I	LTR/Gypsy 
ZAM_I	LTR/Gypsy
MDG1_I	LTR/Gypsy
ATCOPIA72LTR	LTR/Copia
autorepeat_8310	ciona_repeat
autorepeat_8311	ciona_repeat
autorepeat_8312	ciona_repeat
autorepeat_8313	ciona_repeat
autorepeat_8314	ciona_repeat
autorepeat_8315	ciona_repeat
autorepeat_8316	ciona_repeat
autorepeat_8317	ciona_repeat
autorepeat_8318	ciona_repeat
autorepeat_8319	ciona_repeat
ATGP6I	LTR/Gypsy 
Gly.GCC	tRNA 
SAALUI	Satellite/Salmon  (Salvelinus alpinus)
(GAA)n	Simple_repeat
autorepeat_8320	ciona_repeat
autorepeat_8321	ciona_repeat
autorepeat_8322	ciona_repeat
autorepeat_8323	ciona_repeat
autorepeat_8324	ciona_repeat
autorepeat_8325	ciona_repeat
autorepeat_8326	ciona_repeat
autorepeat_8327	ciona_repeat
autorepeat_8328	ciona_repeat
autorepeat_8329	ciona_repeat
Telomerase_RNA	miscRNA AF221907.1 Homo sapiens telomerase RNA gene, sequence [98..548] RNA product from FEATURES
ATGP7I	LTR/Gypsy
autorepeat_8330	ciona_repeat
autorepeat_8331	ciona_repeat
autorepeat_8332	ciona_repeat
autorepeat_8333	ciona_repeat
GSATII_	Satellite/centromeric
autorepeat_8334	ciona_repeat
autorepeat_8335	ciona_repeat
autorepeat_8336	ciona_repeat
autorepeat_8337	ciona_repeat
autorepeat_8338	ciona_repeat
autorepeat_8339	ciona_repeat
ATGP8I	LTR/Gypsy
ARET1LTR	LTR/Gypsy Arabidopsis  LTR from Ty3/Gypsy-type retrotransposon ARET1.
HELITRONY1A	DNA/Helitron
HELITRONY1B	DNA/Helitron
HELITRONY1C	DNA/Helitron
IDEFIX_LTR	LTR/Gypsy
autorepeat_8340	ciona_repeat
autorepeat_8341	ciona_repeat
autorepeat_5000	ciona_repeat
autorepeat_8342	ciona_repeat
autorepeat_5001	ciona_repeat
autorepeat_8343	ciona_repeat
autorepeat_8344	ciona_repeat
hY5_RNA	scRNA K01564.1 g174901 84bp Steitz 1984
autorepeat_5002	ciona_repeat
autorepeat_8345	ciona_repeat
autorepeat_5003	ciona_repeat
autorepeat_8346	ciona_repeat
gi|159623|gb|M35450.1|MSQRTR1C	DNA
autorepeat_5004	ciona_repeat
autorepeat_8347	ciona_repeat
autorepeat_5005	ciona_repeat
autorepeat_8348	ciona_repeat
(TAAG)n	Simple_repeat
autorepeat_5006	ciona_repeat
autorepeat_8349	ciona_repeat
autorepeat_5007	ciona_repeat
autorepeat_5008	ciona_repeat
ATCOPIA62_I	LTR/Copia
autorepeat_5009	ciona_repeat
E_Q9FDH6	ensembl7540/trans	REVERSE TRANSCRIPTASE.
RIRE1_OS_I	LTR/Copia
105913	DNA
autorepeat_8350	ciona_repeat
autorepeat_8351	ciona_repeat
autorepeat_5010	ciona_repeat
autorepeat_8352	ciona_repeat
autorepeat_8353	ciona_repeat
autorepeat_5011	ciona_repeat
autorepeat_8354	ciona_repeat
autorepeat_5012	ciona_repeat
autorepeat_8355	ciona_repeat
autorepeat_5013	ciona_repeat
autorepeat_8356	ciona_repeat
HARBINGERN5_DR	DNA
autorepeat_5014	ciona_repeat
autorepeat_8357	ciona_repeat
autorepeat_5015	ciona_repeat
autorepeat_8358	ciona_repeat
E_Q95NL1	ensembl7717/trans	REVERSE TRANSCRIPTASE (FRAGMENT).
autorepeat_5016	ciona_repeat
autorepeat_8359	ciona_repeat
autorepeat_5017	ciona_repeat
XLTAN	Unknown    interspersed tandem
autorepeat_5018	ciona_repeat
autorepeat_5019	ciona_repeat
DME302712	DNA
ATGP9BLTR	LTR/Gypsy
autorepeat_7700	ciona_repeat
autorepeat_7701	ciona_repeat
autorepeat_7702	ciona_repeat
autorepeat_7703	ciona_repeat
autorepeat_7704	ciona_repeat
autorepeat_8360	ciona_repeat
autorepeat_7705	ciona_repeat
autorepeat_8361	ciona_repeat
autorepeat_7706	ciona_repeat
autorepeat_8362	ciona_repeat
autorepeat_5020	ciona_repeat
autorepeat_7707	ciona_repeat
autorepeat_8363	ciona_repeat
DM20D5M10	DNA
autorepeat_5021	ciona_repeat
autorepeat_7708	ciona_repeat
autorepeat_8364	ciona_repeat
ATCOPIA89_I	LTR/Copia
autorepeat_5022	ciona_repeat
autorepeat_7709	ciona_repeat
autorepeat_8365	ciona_repeat
autorepeat_5023	ciona_repeat
autorepeat_8366	ciona_repeat
autorepeat_5024	ciona_repeat
autorepeat_8367	ciona_repeat
Ser.CGA	tRNA 
autorepeat_5025	ciona_repeat
autorepeat_8368	ciona_repeat
autorepeat_5026	ciona_repeat
autorepeat_8369	ciona_repeat
autorepeat_5027	ciona_repeat
autorepeat_5028	ciona_repeat
autorepeat_5029	ciona_repeat
(CGTAG)n	Simple_repeat
E_Q9N9Z1	ensembl6809/low_complexity	ENDONUCLEASE/REVERSE TRANSCRIPTASE.
autorepeat_7710	ciona_repeat
ATDNATA1	DNA/Mariner
autorepeat_7711	ciona_repeat
autorepeat_7712	ciona_repeat
autorepeat_7713	ciona_repeat
autorepeat_7714	ciona_repeat
autorepeat_8370	ciona_repeat
autorepeat_7715	ciona_repeat
autorepeat_8371	ciona_repeat
ATDNA12T3A	DNA
(CGAT)n	Simple_repeat
autorepeat_7716	ciona_repeat
autorepeat_8372	ciona_repeat
autorepeat_5030	ciona_repeat
autorepeat_7717	ciona_repeat
autorepeat_8373	ciona_repeat
autorepeat_5031	ciona_repeat
autorepeat_7718	ciona_repeat
autorepeat_8374	ciona_repeat
autorepeat_5032	ciona_repeat
autorepeat_7719	ciona_repeat
autorepeat_8375	ciona_repeat
autorepeat_5033	ciona_repeat
autorepeat_8376	ciona_repeat
autorepeat_5034	ciona_repeat
autorepeat_8377	ciona_repeat
autorepeat_5035	ciona_repeat
autorepeat_8378	ciona_repeat
autorepeat_5036	ciona_repeat
autorepeat_8379	ciona_repeat
DMSATEA	DNA
autorepeat_5037	ciona_repeat
autorepeat_5038	ciona_repeat
DMSATEB	DNA
autorepeat_5039	ciona_repeat
CEREBA_HV_LTR	LTR/Gypsy
DMSATEC	DNA
DMSATED	DNA
E_Q95NN0	ensembl52570/low_complexity	REVERSE TRANSCRIPTASE (FRAGMENT).
ATIS112A	DNA/Harbinger
gi|6671103:<1-210,	DNA
autorepeat_7720	ciona_repeat
autorepeat_7721	ciona_repeat
autorepeat_7722	ciona_repeat
ATGP7LTR	LTR/Gypsy
autorepeat_7723	ciona_repeat
autorepeat_7724	ciona_repeat
autorepeat_8380	ciona_repeat
autorepeat_7725	ciona_repeat
autorepeat_8381	ciona_repeat
autorepeat_7726	ciona_repeat
autorepeat_8382	ciona_repeat
autorepeat_5040	ciona_repeat
autorepeat_7727	ciona_repeat
autorepeat_8383	ciona_repeat
autorepeat_5041	ciona_repeat
autorepeat_7728	ciona_repeat
autorepeat_8384	ciona_repeat
autorepeat_5042	ciona_repeat
autorepeat_7729	ciona_repeat
autorepeat_8385	ciona_repeat
autorepeat_5043	ciona_repeat
autorepeat_8386	ciona_repeat
autorepeat_5044	ciona_repeat
autorepeat_8387	ciona_repeat
autorepeat_5045	ciona_repeat
autorepeat_8388	ciona_repeat
autorepeat_5046	ciona_repeat
autorepeat_8389	ciona_repeat
autorepeat_5047	ciona_repeat
autorepeat_5048	ciona_repeat
HSAT5_	Satellite
autorepeat_5049	ciona_repeat
OCR	Unknown
DMCATRDNA	DNA
DTSAT1	Satellite  D.tristis tandemly repeated satellite DNA.
gi|5804796|emb|AJ006552.1|AGA6552	DNA
autorepeat_7730	ciona_repeat
autorepeat_7731	ciona_repeat
autorepeat_7732	ciona_repeat
autorepeat_7733	ciona_repeat
autorepeat_7734	ciona_repeat
autorepeat_8390	ciona_repeat
tRNA-Gly-GGA	tRNA 
autorepeat_7735	ciona_repeat
autorepeat_8391	ciona_repeat
autorepeat_7736	ciona_repeat
autorepeat_8392	ciona_repeat
tRNA-Gly-GGC	tRNA
autorepeat_5050	ciona_repeat
autorepeat_7737	ciona_repeat
autorepeat_8393	ciona_repeat
autorepeat_5051	ciona_repeat
autorepeat_7738	ciona_repeat
autorepeat_8394	ciona_repeat
autorepeat_5052	ciona_repeat
autorepeat_7739	ciona_repeat
autorepeat_8395	ciona_repeat
autorepeat_5053	ciona_repeat
autorepeat_8396	ciona_repeat
tRNA-Gly-GGG	tRNA
autorepeat_5054	ciona_repeat
autorepeat_8397	ciona_repeat
autorepeat_5055	ciona_repeat
autorepeat_8398	ciona_repeat
autorepeat_5056	ciona_repeat
autorepeat_8399	ciona_repeat
autorepeat_5057	ciona_repeat
autorepeat_5058	ciona_repeat
autorepeat_5059	ciona_repeat
L1A_Oc	LINE/L1  
DM1688ED	DNA
tRNA-Gly-GGY	tRNA
autorepeat_7740	ciona_repeat
autorepeat_7741	ciona_repeat
autorepeat_7742	ciona_repeat
autorepeat_4400	ciona_repeat
autorepeat_7743	ciona_repeat
tRNA-Val-GTA	tRNA
autorepeat_4401	ciona_repeat
autorepeat_7744	ciona_repeat
autorepeat_4402	ciona_repeat
DM1688EP	DNA
autorepeat_7745	ciona_repeat
autorepeat_4403	ciona_repeat
autorepeat_7746	ciona_repeat
autorepeat_4404	ciona_repeat
autorepeat_5060	ciona_repeat
autorepeat_7747	ciona_repeat
autorepeat_4405	ciona_repeat
autorepeat_5061	ciona_repeat
autorepeat_7748	ciona_repeat
autorepeat_4406	ciona_repeat
tRNA-Val-GTG	tRNA
autorepeat_5062	ciona_repeat
autorepeat_7749	ciona_repeat
autorepeat_4407	ciona_repeat
autorepeat_5063	ciona_repeat
autorepeat_4408	ciona_repeat
autorepeat_5064	ciona_repeat
ATCOPIA56_I	LTR/Copia
autorepeat_4409	ciona_repeat
autorepeat_5065	ciona_repeat
autorepeat_5066	ciona_repeat
autorepeat_5067	ciona_repeat
autorepeat_5068	ciona_repeat
autorepeat_5069	ciona_repeat
CR1-F1a	LINE/CR1 5% (F')
CR1-F1b	LINE/CR1 8.5% (F')
ATCOPIA57LTR	LTR/Copia
CR1-F1c	LINE/CR1 16% (F')
E_Q9W5R4	ensembl21484/trans	CG17495 PROTEIN.
tRNA-Val-GTT	tRNA
tRNA-Val-GTY	tRNA
autorepeat_7750	ciona_repeat
autorepeat_7751	ciona_repeat
autorepeat_7752	ciona_repeat
autorepeat_4410	ciona_repeat
autorepeat_7753	ciona_repeat
autorepeat_4411	ciona_repeat
autorepeat_7754	ciona_repeat
autorepeat_4412	ciona_repeat
autorepeat_7755	ciona_repeat
autorepeat_4413	ciona_repeat
autorepeat_7756	ciona_repeat
autorepeat_4414	ciona_repeat
autorepeat_5070	ciona_repeat
autorepeat_7757	ciona_repeat
autorepeat_4415	ciona_repeat
autorepeat_5071	ciona_repeat
autorepeat_7758	ciona_repeat
autorepeat_4416	ciona_repeat
autorepeat_5072	ciona_repeat
autorepeat_7759	ciona_repeat
autorepeat_4417	ciona_repeat
autorepeat_5073	ciona_repeat
autorepeat_4418	ciona_repeat
autorepeat_5074	ciona_repeat
autorepeat_4419	ciona_repeat
autorepeat_5075	ciona_repeat
autorepeat_5076	ciona_repeat
autorepeat_5077	ciona_repeat
autorepeat_5078	ciona_repeat
TA11	LINE/L1 
autorepeat_5079	ciona_repeat
TA12	LINE/L1 
CR1-F2a	LINE/CR1 13% (F')
CR1-F2b	LINE/CR1 16% (F')
CR1-F2c	LINE/CR1 15.5% (F')
CR1-F2d	LINE/CR1 15% (F')
E_Q9W5K1	ensembl6885/trans	CG18257 PROTEIN.
gi|18087071|gb|AF387859.1|AF387859	DNA
autorepeat_7760	ciona_repeat
autorepeat_7761	ciona_repeat
autorepeat_7762	ciona_repeat
autorepeat_4420	ciona_repeat
autorepeat_7763	ciona_repeat
autorepeat_4421	ciona_repeat
autorepeat_7764	ciona_repeat
autorepeat_4422	ciona_repeat
autorepeat_7765	ciona_repeat
autorepeat_4423	ciona_repeat
autorepeat_7766	ciona_repeat
autorepeat_4424	ciona_repeat
autorepeat_5080	ciona_repeat
autorepeat_7767	ciona_repeat
autorepeat_4425	ciona_repeat
autorepeat_5081	ciona_repeat
autorepeat_7768	ciona_repeat
autorepeat_4426	ciona_repeat
autorepeat_5082	ciona_repeat
autorepeat_7769	ciona_repeat
autorepeat_4427	ciona_repeat
autorepeat_5083	ciona_repeat
autorepeat_4428	ciona_repeat
autorepeat_5084	ciona_repeat
autorepeat_4429	ciona_repeat
autorepeat_5085	ciona_repeat
autorepeat_5086	ciona_repeat
Tinker	DNA
autorepeat_5087	ciona_repeat
autorepeat_5088	ciona_repeat
autorepeat_5089	ciona_repeat
tRNA-Pro-CCA	tRNA
L1M2_orf2	LINE/L1
tRNA-Pro-CCG	tRNA 
autorepeat_7770	ciona_repeat
autorepeat_7771	ciona_repeat
E_Q963U6	ensembl25355/trans	REVERSE TRANSCRIPTASE (FRAGMENT).
autorepeat_7772	ciona_repeat
autorepeat_4430	ciona_repeat
autorepeat_7773	ciona_repeat
autorepeat_4431	ciona_repeat
autorepeat_7774	ciona_repeat
autorepeat_4432	ciona_repeat
autorepeat_7775	ciona_repeat
autorepeat_4433	ciona_repeat
autorepeat_7776	ciona_repeat
autorepeat_4434	ciona_repeat
autorepeat_5090	ciona_repeat
autorepeat_7777	ciona_repeat
Kopi1_LTR	LTR/Copia
autorepeat_4435	ciona_repeat
DMRT412G	DNA
autorepeat_5091	ciona_repeat
autorepeat_7778	ciona_repeat
autorepeat_4436	ciona_repeat
autorepeat_5092	ciona_repeat
autorepeat_7779	ciona_repeat
autorepeat_4437	ciona_repeat
autorepeat_5093	ciona_repeat
autorepeat_4438	ciona_repeat
autorepeat_5094	ciona_repeat
autorepeat_4439	ciona_repeat
autorepeat_5095	ciona_repeat
tRNA-Pro-CCT	tRNA           
autorepeat_5096	ciona_repeat
Pro.CGG	tRNA 
autorepeat_5097	ciona_repeat
autorepeat_5098	ciona_repeat
autorepeat_5099	ciona_repeat
tRNA-Pro-CCY	tRNA 
E_Q9NL32	ensembl20721/low_complexity	POL POLYPROTEIN (FRAGMENT).
autorepeat_7780	ciona_repeat
autorepeat_7781	ciona_repeat
autorepeat_7782	ciona_repeat
autorepeat_4440	ciona_repeat
autorepeat_7783	ciona_repeat
autorepeat_4441	ciona_repeat
autorepeat_7784	ciona_repeat
autorepeat_4442	ciona_repeat
autorepeat_1100	ciona_repeat
autorepeat_7785	ciona_repeat
autorepeat_4443	ciona_repeat
autorepeat_1101	ciona_repeat
autorepeat_7786	ciona_repeat
autorepeat_4444	ciona_repeat
autorepeat_1102	ciona_repeat
gi|3095126|gb|AF054215.1|AF054215	DNA
autorepeat_7787	ciona_repeat
autorepeat_4445	ciona_repeat
autorepeat_1103	ciona_repeat
autorepeat_7788	ciona_repeat
ATCOPIA91LTR	LTR/Copia
Kopi2_I	LTR/Copia A few young elements with surprisingly many deletions. Clear similarity to Copia-like proteins, but no full ORF. Very short LTRs. A third copia-like element is present currently with only one copy. Kopi1,2 and 3 are about 80% similar (DNA level). Copies of Kopi1 and 2 are < 4% diverged from consensus. These are the first Copia-liek LTR elements in chordates, as far as I know.
autorepeat_4446	ciona_repeat
autorepeat_1104	ciona_repeat
autorepeat_7789	ciona_repeat
autorepeat_4447	ciona_repeat
autorepeat_4448	ciona_repeat
autorepeat_1105	ciona_repeat
autorepeat_4449	ciona_repeat
autorepeat_1106	ciona_repeat
OPIE2LTR	LTR/Maize
autorepeat_1107	ciona_repeat
autorepeat_1108	ciona_repeat
ATCOPIA23_I	LTR/Copia
autorepeat_1109	ciona_repeat
E_Q9NAG6	ensembl11663/trans	Y48C3A.2 PROTEIN.
LTR40a	LTR/ERVL 5 bp duplications  24% div HERVL40 LTR
LTR40b	LTR/ERVL 5 bp duplications  25% div HERVL40 LTR
LTR40c	LTR/ERVL 5 bp duplications  25% div HERVL40 LTR
ATCOPIA7LTR	LTR/Copia 
autorepeat_7790	ciona_repeat
autorepeat_7791	ciona_repeat
CMR32SAT	Satellite/Carp (Cirrhina mrigala)
TZSAT	Satellite/Cichlid (Tilapia zillii)
autorepeat_7792	ciona_repeat
autorepeat_4450	ciona_repeat
autorepeat_7793	ciona_repeat
autorepeat_4451	ciona_repeat
autorepeat_7794	ciona_repeat
autorepeat_4452	ciona_repeat
autorepeat_1110	ciona_repeat
gi|11612474|gb|AF294487.1|AF294487	DNA
autorepeat_7795	ciona_repeat
autorepeat_4453	ciona_repeat
autorepeat_1111	ciona_repeat
autorepeat_7796	ciona_repeat
autorepeat_4454	ciona_repeat
autorepeat_1112	ciona_repeat
autorepeat_7797	ciona_repeat
autorepeat_4455	ciona_repeat
autorepeat_1113	ciona_repeat
autorepeat_7798	ciona_repeat
autorepeat_4456	ciona_repeat
autorepeat_7799	ciona_repeat
autorepeat_4457	ciona_repeat
autorepeat_1114	ciona_repeat
MYSERV	LTR/ERVK  
autorepeat_4458	ciona_repeat
autorepeat_1115	ciona_repeat
autorepeat_4459	ciona_repeat
autorepeat_1116	ciona_repeat
autorepeat_1117	ciona_repeat
autorepeat_1118	ciona_repeat
autorepeat_1119	ciona_repeat
ID_RN	SINE/ID
101239,150047	DNA
autorepeat_3800	ciona_repeat
autorepeat_3801	ciona_repeat
autorepeat_3802	ciona_repeat
autorepeat_3803	ciona_repeat
MER65-internal	LTR/MER4-group  
autorepeat_4460	ciona_repeat
autorepeat_3804	ciona_repeat
autorepeat_4461	ciona_repeat
autorepeat_3805	ciona_repeat
autorepeat_4462	ciona_repeat
autorepeat_3806	ciona_repeat
autorepeat_1120	ciona_repeat
autorepeat_4463	ciona_repeat
autorepeat_3807	ciona_repeat
autorepeat_1121	ciona_repeat
autorepeat_4464	ciona_repeat
autorepeat_3808	ciona_repeat
autorepeat_1122	ciona_repeat
autorepeat_4465	ciona_repeat
autorepeat_3809	ciona_repeat
autorepeat_4466	ciona_repeat
autorepeat_1123	ciona_repeat
autorepeat_4467	ciona_repeat
autorepeat_1124	ciona_repeat
autorepeat_4468	ciona_repeat
autorepeat_1125	ciona_repeat
DNA25TWA2_DR	DNA
autorepeat_4469	ciona_repeat
autorepeat_1126	ciona_repeat
autorepeat_1127	ciona_repeat
autorepeat_1128	ciona_repeat
autorepeat_1129	ciona_repeat
SIMPLEHAT1	DNA/HAT
SIMPLEHAT2	DNA/HAT
LTR43B	LTR/ERV1 15%
NDNAX3_CE	DNA?
autorepeat_3810	ciona_repeat
autorepeat_3811	ciona_repeat
autorepeat_3812	ciona_repeat
gi|4099808|gb|U89802.1|AGU89802	DNA
autorepeat_3813	ciona_repeat
autorepeat_4470	ciona_repeat
autorepeat_3814	ciona_repeat
autorepeat_4471	ciona_repeat
autorepeat_3815	ciona_repeat
autorepeat_4472	ciona_repeat
autorepeat_3816	ciona_repeat
autorepeat_1130	ciona_repeat
autorepeat_4473	ciona_repeat
autorepeat_3817	ciona_repeat
autorepeat_1131	ciona_repeat
DMTRDNA	DNA
autorepeat_4474	ciona_repeat
autorepeat_3818	ciona_repeat
autorepeat_4475	ciona_repeat
autorepeat_3819	ciona_repeat
autorepeat_1132	ciona_repeat
PALTA3_CE	DNA/Tc1?
autorepeat_4476	ciona_repeat
autorepeat_1133	ciona_repeat
5S_DM	RNA  Drosophila melagonaster 5S DNA sequence.
autorepeat_4477	ciona_repeat
autorepeat_1134	ciona_repeat
autorepeat_4478	ciona_repeat
autorepeat_1135	ciona_repeat
autorepeat_4479	ciona_repeat
autorepeat_1136	ciona_repeat
autorepeat_1137	ciona_repeat
Catch1_LTR	LTR/PAO (unchanged)
autorepeat_1138	ciona_repeat
autorepeat_1139	ciona_repeat
(CCGCG)n	Simple_repeat
autorepeat_700	ciona_repeat
autorepeat_701	ciona_repeat
autorepeat_702	ciona_repeat
autorepeat_703	ciona_repeat
OM2	SINE/Salmon (Oncorhynchus masou)
autorepeat_704	ciona_repeat
autorepeat_705	ciona_repeat
autorepeat_706	ciona_repeat
autorepeat_707	ciona_repeat
autorepeat_708	ciona_repeat
autorepeat_709	ciona_repeat
BC200	SINE/Alu	(becomes scRNA in annotation)
autorepeat_3820	ciona_repeat
autorepeat_3821	ciona_repeat
autorepeat_3822	ciona_repeat
autorepeat_3823	ciona_repeat
autorepeat_4480	ciona_repeat
autorepeat_3824	ciona_repeat
E_Q9P968	ensembl16044/trans	REVERSE TRANSCRIPTASE (FRAGMENT).
autorepeat_4481	ciona_repeat
autorepeat_3825	ciona_repeat
autorepeat_4482	ciona_repeat
autorepeat_3826	ciona_repeat
autorepeat_1140	ciona_repeat
autorepeat_4483	ciona_repeat
autorepeat_3827	ciona_repeat
autorepeat_4484	ciona_repeat
autorepeat_3828	ciona_repeat
autorepeat_1141	ciona_repeat
autorepeat_4485	ciona_repeat
autorepeat_3829	ciona_repeat
autorepeat_1142	ciona_repeat
autorepeat_4486	ciona_repeat
autorepeat_1143	ciona_repeat
autorepeat_4487	ciona_repeat
autorepeat_1144	ciona_repeat
autorepeat_4488	ciona_repeat
autorepeat_1145	ciona_repeat
autorepeat_4489	ciona_repeat
autorepeat_1146	ciona_repeat
autorepeat_1147	ciona_repeat
autorepeat_1148	ciona_repeat
autorepeat_1149	ciona_repeat
autorepeat_710	ciona_repeat
autorepeat_711	ciona_repeat
autorepeat_712	ciona_repeat
autorepeat_713	ciona_repeat
(TGGA)n	Simple_repeat
autorepeat_714	ciona_repeat
autorepeat_715	ciona_repeat
autorepeat_716	ciona_repeat
autorepeat_717	ciona_repeat
autorepeat_718	ciona_repeat
autorepeat_719	ciona_repeat
LTR45B	LTR/ERV1 mer4 group 13-15%
(CATTC)n	Simple_repeat
LTR45C	LTR/ERV1 17%
(CAAAAA)n	Simple_repeat
autorepeat_3830	ciona_repeat
autorepeat_3831	ciona_repeat
autorepeat_3832	ciona_repeat
autorepeat_3833	ciona_repeat
autorepeat_4490	ciona_repeat
autorepeat_3834	ciona_repeat
autorepeat_4491	ciona_repeat
autorepeat_3835	ciona_repeat
HP_FR1	DNA/Tc4?  hairpin.rev has match to region containing Tc4-like coding capacity
autorepeat_4492	ciona_repeat
autorepeat_3836	ciona_repeat
HP_FR2	DNA  'HP' for hairpin (~300 bp TIRs)) Just a place-holder name; 18% kimura subst level; terminal TAs probably duplication sites
autorepeat_4493	ciona_repeat
autorepeat_3837	ciona_repeat
autorepeat_1150	ciona_repeat
autorepeat_4494	ciona_repeat
